	MO_004	MO_005	MO_007	MO_010	MO_034	MO_035	MO_039	MO_042	MO_046	MO_071	MO_073	MO_074	MO_077	MO_082	MO_098	MO_102	MO_103	MO_106	MO_133	MO_135	MO_138	MO_140	MO_167	MO_170	MO_180	MO_184	MO_188	MO_192	MO_197	MO_199	MO_202	MO_207	MO_226	MO_231	MO_234	MO_236
5285	0	7.45198129552695e-05	2.0645800644149e-05	9.74611373714731e-05	5.59450992093093e-05	7.8000078000078e-05	0.000107357572287432	8.0066188048787e-05	5.90510496324072e-05	8.74645768463772e-05	7.52502069380691e-05	0.000129793340159502	5.8794996545794e-05	3.26979040643495e-05	1.73232165748536e-05	3.85646246697904e-05	5.65219234410547e-05	9.46043959509318e-05	4.75172249940603e-05	5.66540139368874e-05	7.08666997377932e-05	1.79765585676278e-05	5.10067456421112e-05	6.98247399028439e-05	5.82384047336175e-05	0	5.23855049307857e-05	5.98300825655139e-05	0	0.000125219133483596	9.52925481227368e-05	1.68355836896865e-05	5.68052715291979e-05	0.000118301194842068	0.000265435048043744	3.17874058298102e-05
5286	0	0	0	3.2487045790491e-05	0	0	0	0	0	0	0	2.88429644798892e-05	1.46987491364485e-05	0	1.73232165748536e-05	0	0	6.30695973006212e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89350905097326e-05	0	1.76956698695829e-05	3.17874058298102e-05
5287	0	0	4.1291601288298e-05	1.62435228952455e-05	0	0	0	0	2.95255248162036e-05	5.24787461078263e-05	1.88125517345173e-05	2.88429644798892e-05	1.46987491364485e-05	0	3.46464331497072e-05	0	2.82609617205273e-05	0	3.16781499960402e-05	0	0	1.79765585676278e-05	0	2.99248885297902e-05	1.16476809467235e-05	4.3021855102392e-05	2.61927524653928e-05	1.49575206413785e-05	0	2.08698555805994e-05	5.44528846415639e-05	1.68355836896865e-05	3.78701810194653e-05	1.97168658070113e-05	0	1.58937029149051e-05
5288	0	0	0	0	0	0	0	0	0	0	1.88125517345173e-05	0	0	1.63489520321747e-05	3.46464331497072e-05	0	0	3.15347986503106e-05	0	0	0	0	0	9.97496284326341e-06	0	0	1.30963762326964e-05	0	0	0	0	0	0	0	0	0
5289	1.57883103350279e-05	0	0	0	0	0	0	0	0	1.74929153692754e-05	0	0	0	0	0	0	5.65219234410547e-05	0.000157673993251553	0	0	0	0	0	9.97496284326341e-06	3.49430428401705e-05	0	0	0	1.79375414805647e-05	0	0	6.73423347587461e-05	0	3.94337316140226e-05	0	0
5290	0	0	0.000103229003220745	4.87305686857366e-05	1.86483664031031e-05	1.95000195000195e-05	0	5.33774586991913e-05	8.85765744486108e-05	1.74929153692754e-05	3.76251034690345e-05	0	1.46987491364485e-05	0	1.73232165748536e-05	0	0	3.15347986503106e-05	3.16781499960402e-05	2.83270069684437e-05	0	0	0	0	0	4.3021855102392e-05	0	0	0	4.17397111611988e-05	0	0	0	0	0	0
5291	1.57883103350279e-05	1.86299532388174e-05	6.19374019324469e-05	1.62435228952455e-05	9.32418320155154e-05	1.95000195000195e-05	0	0	1.47627624081018e-05	1.74929153692754e-05	0	4.32644467198339e-05	0	4.90468560965242e-05	1.73232165748536e-05	1.92823123348952e-05	8.47828851615821e-05	0	0	2.83270069684437e-05	1.77166749344483e-05	7.19062342705113e-05	1.27516864105278e-05	2.99248885297902e-05	0	4.3021855102392e-05	0	5.98300825655139e-05	3.58750829611293e-05	2.08698555805994e-05	4.08396634811729e-05	6.73423347587461e-05	1.89350905097326e-05	1.97168658070113e-05	5.30870096087487e-05	0.000127149623319241
5292	0.000157883103350279	0.000167669579149356	8.25832025765959e-05	9.74611373714731e-05	0	1.95000195000195e-05	3.5785857429144e-05	0.000133443646747978	2.95255248162036e-05	1.74929153692754e-05	7.52502069380691e-05	5.76859289597785e-05	0.000132288742228036	8.17447601608737e-05	3.46464331497072e-05	7.71292493395808e-05	4.2391442580791e-05	6.30695973006212e-05	0.000142551674982181	0.000113308027873775	0.00021260009921338	0.000143812468541023	0	8.97746655893707e-05	4.6590723786894e-05	0	3.92891286980892e-05	0.000119660165131028	5.3812624441694e-05	2.08698555805994e-05	0.000122518990443519	0.000101013502138119	3.78701810194653e-05	0.000138018060649079	0.000106174019217497	7.94685145745256e-05
5293	1.57883103350279e-05	0	2.0645800644149e-05	1.62435228952455e-05	3.72967328062062e-05	0	0	0.000160132376097574	4.42882872243054e-05	0	0	4.32644467198339e-05	0	0	0	0	2.82609617205273e-05	0	0	0	7.08666997377932e-05	3.59531171352556e-05	1.27516864105278e-05	3.98998513730536e-05	0	0	0	1.49575206413785e-05	0	4.17397111611988e-05	5.44528846415639e-05	0.000101013502138119	5.68052715291979e-05	7.88674632280453e-05	1.76956698695829e-05	0
5294	0	0	0	0	0	0	0	0	0	5.24787461078263e-05	0	1.44214822399446e-05	0	0	1.73232165748536e-05	1.92823123348952e-05	0	0	0	0	0	3.59531171352556e-05	0	2.99248885297902e-05	0	0	1.30963762326964e-05	0	0	0	0	0	1.89350905097326e-05	0	1.76956698695829e-05	0
5295	1.57883103350279e-05	5.58898597164521e-05	8.25832025765959e-05	0.000178678751847701	5.59450992093093e-05	1.95000195000195e-05	0	2.66887293495957e-05	2.95255248162036e-05	3.49858307385509e-05	7.52502069380691e-05	2.88429644798892e-05	2.9397498272897e-05	8.17447601608737e-05	1.73232165748536e-05	3.85646246697904e-05	7.06524043013184e-05	6.30695973006212e-05	4.75172249940603e-05	9.9144524389553e-05	0.000124016724541138	5.39296757028834e-05	2.55033728210556e-05	0.000109724591275898	4.6590723786894e-05	0.000129065565307176	5.23855049307857e-05	8.97451238482709e-05	0.000125562790363953	4.17397111611988e-05	0.000108905769283128	3.3671167379373e-05	7.57403620389305e-05	7.88674632280453e-05	0.00012386968908708	9.53622174894307e-05
5296	1.57883103350279e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41304808602637e-05	0	0	0	0	0	1.27516864105278e-05	9.97496284326341e-06	0	0	0	0	1.79375414805647e-05	0	0	0	0	3.94337316140226e-05	0	0
5297	3.15766206700559e-05	7.45198129552695e-05	2.0645800644149e-05	0.00014619170605721	3.72967328062062e-05	5.85000585000585e-05	0.000107357572287432	8.0066188048787e-05	5.90510496324072e-05	6.99716614771018e-05	7.52502069380691e-05	0.000129793340159502	5.8794996545794e-05	6.53958081286989e-05	3.46464331497072e-05	7.71292493395808e-05	4.2391442580791e-05	6.30695973006212e-05	3.16781499960402e-05	8.49810209053311e-05	8.85833746722415e-05	8.98827928381391e-05	6.3758432052639e-05	8.97746655893707e-05	0.000104829128520512	0	2.61927524653928e-05	1.49575206413785e-05	7.17501659222587e-05	0.000125219133483596	8.16793269623458e-05	6.73423347587461e-05	7.57403620389305e-05	0.000157734926456091	0.000106174019217497	0.000111255920404336
5298	1.57883103350279e-05	0	6.19374019324469e-05	1.62435228952455e-05	0.000111890198418619	0	0	0	1.47627624081018e-05	6.99716614771018e-05	1.88125517345173e-05	0	0	3.26979040643495e-05	0	0	7.06524043013184e-05	3.15347986503106e-05	7.91953749901006e-05	0	1.77166749344483e-05	1.79765585676278e-05	2.55033728210556e-05	8.97746655893707e-05	4.6590723786894e-05	0	1.30963762326964e-05	0	5.3812624441694e-05	4.17397111611988e-05	4.08396634811729e-05	0	0	5.91505974210339e-05	1.76956698695829e-05	4.76811087447153e-05
5299	1.57883103350279e-05	0	0	3.2487045790491e-05	0	0	0	2.66887293495957e-05	2.95255248162036e-05	1.74929153692754e-05	0	0	1.46987491364485e-05	0	1.73232165748536e-05	0	0	3.15347986503106e-05	1.58390749980201e-05	9.9144524389553e-05	1.77166749344483e-05	3.59531171352556e-05	3.82550592315834e-05	1.99499256865268e-05	1.16476809467235e-05	0	1.30963762326964e-05	2.9915041282757e-05	0	6.26095667417981e-05	5.44528846415639e-05	1.68355836896865e-05	1.89350905097326e-05	0	7.07826794783316e-05	4.76811087447153e-05
5300	1.57883103350279e-05	9.31497661940869e-05	4.1291601288298e-05	9.74611373714731e-05	0	0	3.5785857429144e-05	5.33774586991913e-05	1.47627624081018e-05	3.49858307385509e-05	1.88125517345173e-05	0	1.46987491364485e-05	4.90468560965242e-05	3.46464331497072e-05	3.85646246697904e-05	4.2391442580791e-05	0	4.75172249940603e-05	4.24905104526656e-05	7.08666997377932e-05	3.59531171352556e-05	5.10067456421112e-05	0	3.49430428401705e-05	0	2.61927524653928e-05	0	3.58750829611293e-05	4.17397111611988e-05	1.3613221160391e-05	1.68355836896865e-05	1.89350905097326e-05	9.85843290350566e-05	8.84783493479146e-05	1.58937029149051e-05
5301	0	5.58898597164521e-05	6.19374019324469e-05	0	3.72967328062062e-05	0	0	0	0	3.49858307385509e-05	0	2.88429644798892e-05	1.46987491364485e-05	1.63489520321747e-05	0	0	2.82609617205273e-05	3.15347986503106e-05	3.16781499960402e-05	2.83270069684437e-05	0	0	1.27516864105278e-05	1.99499256865268e-05	3.49430428401705e-05	0	0	0	1.79375414805647e-05	0	1.3613221160391e-05	3.3671167379373e-05	1.89350905097326e-05	0	1.76956698695829e-05	1.58937029149051e-05
5302	0.000331554517035587	0.000279449298582261	0.000350978610950533	0.000454818641066875	0.00024242876324034	9.75000975000975e-05	0.000322072716862296	0.000427019669593531	0.000221441436121527	0.000402337053493335	0.000282188276017759	0.00018747926911928	0.000235179986183176	0.000228885328450446	0.000103939299449122	0.000231387748018742	0.000282609617205274	0.000473021979754659	0.000269264274966342	0.000623194153305762	0.000425200198426759	0.000125835909973395	0.000331543846673723	0.000548622956379487	0.000524145642602558	0.000559284116331096	0.000235734772188535	0.000403853057317219	0.000322875746650164	0.000584355956256783	0.000435623077132511	0.000420889592242163	0.000189350905097326	0.000512638510982294	0.000690131124913734	0.000317874058298102
5303	0.000284189586030503	0.000558898597164521	0.000949706829630853	0.00112080307977194	0.00024242876324034	0.000117000117000117	0.000644145433724592	0.000560463316341509	0.000369069060202545	0.000437322884231886	0.000395063586424863	0.000360537055998616	0.000499757470639249	0.000212536376418272	0.000311817898347365	0.000462775496037485	0.000452175387528438	0.000567626375705591	0.000506850399936644	0.000439068608010878	0.000389766848557863	0.000431437405623068	0.000191275296157917	0.000598497770595805	0.00103664360425839	0.000602305971433488	0.000288120277119321	0.000568385784372382	0.000466376078494682	0.000813924367643376	0.000612594952217594	0.000521903094380282	0.00028402635764599	0.000532355376789306	0.000654739785174568	0.000429129978702438
5304	7.89415516751397e-05	1.86299532388174e-05	0.000144520604509043	8.12176144762276e-05	3.72967328062062e-05	3.9000039000039e-05	3.5785857429144e-05	8.0066188048787e-05	5.90510496324072e-05	3.49858307385509e-05	7.52502069380691e-05	1.44214822399446e-05	5.8794996545794e-05	4.90468560965242e-05	5.19696497245609e-05	3.85646246697904e-05	2.82609617205273e-05	9.46043959509318e-05	3.16781499960402e-05	7.08175174211093e-05	5.31500248033449e-05	3.59531171352556e-05	6.3758432052639e-05	6.98247399028439e-05	8.15337666270646e-05	8.6043710204784e-05	0.000130963762326964	8.97451238482709e-05	0	4.17397111611988e-05	8.16793269623458e-05	0.000101013502138119	0.000189350905097326	0.000138018060649079	0.000194652368565412	4.76811087447153e-05
5305	0	7.45198129552695e-05	6.19374019324469e-05	0.000129948183161964	3.72967328062062e-05	0	0	5.33774586991913e-05	8.85765744486108e-05	0.000174929153692754	7.52502069380691e-05	7.21074111997231e-05	5.8794996545794e-05	6.53958081286989e-05	1.73232165748536e-05	1.92823123348952e-05	4.2391442580791e-05	0.000283813187852796	6.33562999920805e-05	9.9144524389553e-05	0.000124016724541138	0.000125835909973395	0	3.98998513730536e-05	0.000104829128520512	8.6043710204784e-05	3.92891286980892e-05	2.9915041282757e-05	8.96877074028234e-05	0.000125219133483596	0.000245037980887037	8.41779184484326e-05	0.000113610543058396	0.000256319255491147	1.76956698695829e-05	0.000111255920404336
5306	0.000142094793015252	0.000204929485626991	0.000330332810306384	0.000243652843428683	0.000261077129643443	9.75000975000975e-05	0.000250501002004008	0.000266887293495957	0.000250966960937731	0.000209914984431305	0.000338625931221311	0.000288429644798892	0.000161686240500933	0.000130791616257398	0.000138585732598829	5.78469370046856e-05	0.000282609617205274	0.000630695973006212	0.000269264274966342	0.000368251090589768	0.000301183473885621	0.000251671819946789	0.000153020236926334	0.000329173773827693	0.000384373471241876	0.000258131130614352	0.000196445643490446	0.000239320330262056	0.000161437873325082	0.000313047833708991	0.000367556971330556	0.000151520253207179	0.000246156176626524	0.000552072242596317	0.000672435455044151	0.000254299246638482
5307	0.000505225930720894	0.000335339158298713	0.00041291601288298	0.000665984438705066	0.000428912427271371	7.8000078000078e-05	0.000286286859433152	0.000373642210894339	0.000442882872243054	0.000594759122555365	0.000507938896831966	0.000533594842877951	0.000617347463730836	0.000245234280482621	0.00043308041437134	0.000366363934363009	0.000339131540646328	0.000599161174355902	0.000443494099944563	0.000793156195116424	0.000442916873361208	0.000377507729920184	0.000357047219494778	0.000738147250401492	0.000943462156684604	0.000516262261228704	0.000523855049307857	0.000613258346296518	0.000358750829611293	0.000542616245095584	0.000639821394538376	0.000555574261759655	0.000530182534272514	0.000630939705824362	0.000937870503087894	0.000381448869957723
5308	6.31532413401118e-05	5.58898597164521e-05	0	0.000162435228952455	9.32418320155154e-05	3.9000039000039e-05	3.5785857429144e-05	8.0066188048787e-05	0.000103339336856713	0.000174929153692754	7.52502069380691e-05	2.88429644798892e-05	0.00019108373877383	3.26979040643495e-05	8.66160828742681e-05	0	9.89133660218457e-05	9.46043959509318e-05	0.000142551674982181	0.000311597076652881	5.31500248033449e-05	8.98827928381391e-05	7.65101184631668e-05	8.97746655893707e-05	0.000104829128520512	0.00021510927551196	3.92891286980892e-05	8.97451238482709e-05	0	6.26095667417981e-05	0.000163358653924692	0.000185191420586552	0.000132545633568128	9.85843290350566e-05	0.000336217727522075	6.35748116596205e-05
5309	0	0	0	0	0	0	0	2.66887293495957e-05	0	1.74929153692754e-05	0	0	1.46987491364485e-05	0	0	0	0	3.15347986503106e-05	0	7.08175174211093e-05	0	0	0	1.99499256865268e-05	0	0	0	0	0	4.17397111611988e-05	0	0	0	0	0	0
5310	0.000521014241055922	0.000763828082791512	0.000970352630275002	0.00139694296899111	0.000857824854542742	0.000292500292500292	0.00125250501002004	0.000854039339187061	0.000605273258732174	0.000437322884231886	0.000338625931221311	0.000490330396158117	0.00077903370423177	0.000490468560965242	0.000588989363545023	0.000501340120707275	0.000819567889895293	0.00192362271766895	0.000491011324938624	0.00253526712367571	0.000354333498688966	0.00057524987416409	0.000395302278726362	0.00108727094991571	0.000955109837631328	0.000817415246945448	0.0003666985345155	0.000897451238482709	0.000663689034780893	0.00125219133483596	0.00119796346211441	0.000538738678069969	0.000473377262743316	0.00157734926456091	0.00159261028826246	0.000588067007851489
5311	0.00124727651646721	0.00150902621234421	0.00138326864315798	0.00147816058346734	0.0012121438162017	0.00040950040950041	0.00114514743773261	0.00133443646747978	0.00100386784375092	0.00117202532974145	0.000940627586725864	0.00102392523903607	0.00126409242573457	0.000539515417061766	0.000588989363545023	0.000829139430400494	0.00101739462193898	0.0014821355365646	0.00128296507483963	0.00141635034842219	0.00104528382113245	0.000952757604084274	0.00289463281518981	0.00138651983521361	0.000978405199524775	0.00193598347960764	0.00174181803894862	0.0027820988392964	0.000484313619975246	0.00146088989064196	0.00134770889487871	0.00107747735613994	0.00106036506854503	0.00143933120391183	0.00129178390047955	0.00165294510315013
5312	0.000742050585746313	0.000726568176313877	0.000867123627054257	0.000925880805028995	0.000689989556914814	0.000273000273000273	0.000751503006012024	0.000880728068536657	0.000752900882813192	0.000682223699401742	0.000865377379787794	0.000648966700797508	0.000734937456822424	0.000408723800804368	0.000640959013269584	0.000597751682381751	0.000763045966454238	0.000851439563558387	0.000443494099944563	0.00111891677525353	0.000761817022181277	0.000665132667002229	0.000369798905905306	0.00084787184167739	0.00100170056141822	0.000817415246945448	0.000484565920609767	0.000957281321048223	0.00057400132737807	0.000939143501126972	0.00110267091399167	0.000740765682346207	0.000776338710899038	0.00132103000906976	0.00115021854152289	0.000699322928255825
5313	0.000189459724020335	9.31497661940869e-05	0.00041291601288298	0.000243652843428683	5.59450992093093e-05	3.9000039000039e-05	0.000250501002004008	0.000106754917398383	0.000206678673713425	0.000227407899800581	0.000150500413876138	0.000173057786879335	0.000176384989637382	4.90468560965242e-05	8.66160828742681e-05	5.78469370046856e-05	0.000282609617205274	0.000315347986503106	0.000190068899976241	0.000354087587105546	0.000194883424278931	0.000233695261379162	0.000216778668978972	0.000299248885297902	0.000349430428401705	0.000301152985716744	0.000117867386094268	0.000314107933468948	8.96877074028234e-05	0.000271308122547792	0.000190585096245474	0.000218862587965925	0.000208285995607059	0.000157734926456091	0.000212348038434995	0.000143043326234146
5314	0.000110518172345196	0.000186299532388174	4.1291601288298e-05	0.000113704660266719	9.32418320155154e-05	0	7.1571714858288e-05	0.000106754917398383	7.3813812040509e-05	0.000122450407584928	5.64376552035518e-05	0	4.40962474093455e-05	3.26979040643495e-05	3.46464331497072e-05	7.71292493395808e-05	8.47828851615821e-05	0.000126139194601242	3.16781499960402e-05	0.000297433573168659	1.77166749344483e-05	0.000107859351405767	6.3758432052639e-05	0.000189524294022005	8.15337666270646e-05	8.6043710204784e-05	0.000104771009861571	7.47876032068924e-05	0.000107625248883388	0.000125219133483596	0.000108905769283128	8.41779184484326e-05	5.68052715291979e-05	0.000197168658070113	0.00012386968908708	9.53622174894307e-05
5315	9.47298620101677e-05	9.31497661940869e-05	0.000144520604509043	9.74611373714731e-05	5.59450992093093e-05	1.95000195000195e-05	7.1571714858288e-05	0.00018682110544717	8.85765744486108e-05	0.000104957492215653	0.000131687862141621	0.000115371857919557	0.000220481237046727	6.53958081286989e-05	6.92928662994145e-05	7.71292493395808e-05	0.000113043846882109	0.000189208791901864	3.16781499960402e-05	7.08175174211093e-05	3.54333498688966e-05	8.98827928381391e-05	3.82550592315834e-05	0.000189524294022005	0.000139772171360682	0.000129065565307176	9.16746336288749e-05	0.000134617685772406	0.000143500331844517	0.000250438266967193	0.000149745432764301	1.68355836896865e-05	0.000113610543058396	0.00029575298710517	0.000176956698695829	7.94685145745256e-05
5316	1.57883103350279e-05	1.86299532388174e-05	2.0645800644149e-05	0.000113704660266719	0.000111890198418619	1.95000195000195e-05	3.5785857429144e-05	0.000160132376097574	2.95255248162036e-05	6.99716614771018e-05	5.64376552035518e-05	0.000115371857919557	0.000102891243955139	4.90468560965242e-05	3.46464331497072e-05	0	0	6.30695973006212e-05	3.16781499960402e-05	5.66540139368874e-05	8.85833746722415e-05	1.79765585676278e-05	0	5.98497770595805e-05	0.000128124490413959	4.3021855102392e-05	9.16746336288749e-05	0.000149575206413785	1.79375414805647e-05	0.000187828700225394	0.000163358653924692	0.000101013502138119	3.78701810194653e-05	0.000118301194842068	0.000159261028826246	7.94685145745256e-05
5317	4.73649310050838e-05	3.72599064776347e-05	0.000144520604509043	6.49740915809821e-05	3.72967328062062e-05	0	0	0.000106754917398383	7.3813812040509e-05	0.000122450407584928	3.76251034690345e-05	0.000115371857919557	0.000102891243955139	3.26979040643495e-05	8.66160828742681e-05	3.85646246697904e-05	8.47828851615821e-05	0.000126139194601242	4.75172249940603e-05	2.83270069684437e-05	7.08666997377932e-05	0.000107859351405767	3.82550592315834e-05	8.97746655893707e-05	5.82384047336175e-05	8.6043710204784e-05	5.23855049307857e-05	0.000119660165131028	7.17501659222587e-05	8.34794223223975e-05	4.08396634811729e-05	8.41779184484326e-05	0.000246156176626524	0.000157734926456091	3.53913397391658e-05	1.58937029149051e-05
5318	0	3.72599064776347e-05	2.0645800644149e-05	3.2487045790491e-05	0	1.95000195000195e-05	0	0	0	3.49858307385509e-05	0	2.88429644798892e-05	2.9397498272897e-05	0	6.92928662994145e-05	3.85646246697904e-05	1.41304808602637e-05	9.46043959509318e-05	6.33562999920805e-05	9.9144524389553e-05	5.31500248033449e-05	1.79765585676278e-05	1.27516864105278e-05	4.9874814216317e-05	9.31814475737881e-05	4.3021855102392e-05	7.85782573961785e-05	7.47876032068924e-05	0	4.17397111611988e-05	5.44528846415639e-05	1.68355836896865e-05	0	5.91505974210339e-05	7.07826794783316e-05	0
5319	4.73649310050838e-05	5.58898597164521e-05	6.19374019324469e-05	0.000113704660266719	3.72967328062062e-05	3.9000039000039e-05	0.000143143429716576	8.0066188048787e-05	8.85765744486108e-05	6.99716614771018e-05	7.52502069380691e-05	5.76859289597785e-05	4.40962474093455e-05	1.63489520321747e-05	8.66160828742681e-05	5.78469370046856e-05	4.2391442580791e-05	0.000126139194601242	1.58390749980201e-05	2.83270069684437e-05	0.00010630004960669	0	2.55033728210556e-05	0.000139649479805688	6.9886085680341e-05	0	3.92891286980892e-05	7.47876032068924e-05	3.58750829611293e-05	4.17397111611988e-05	9.52925481227368e-05	0.000168355836896865	7.57403620389305e-05	9.85843290350566e-05	0.000176956698695829	1.58937029149051e-05
5320	0.000568379172061006	0.000670678316597425	0.000867123627054257	0.00103958546529571	0.00156646277786066	0.00128700128700129	0.000966218150586888	0.0012276815500814	0.00101863060615902	0.000699716614771018	0.000545564000301001	0.0016152060108738	0.000455661223229903	0.000555864369093941	0.000848837612167827	0.000636316307051542	0.000551088753550283	0.00135599634196336	0.000665241149916845	0.000906464222990199	0.000566933597902346	0.000305601495649673	0.00075234949822114	0.000887771693050443	0.000617327090176346	0.000989502667355016	0.000563144178005946	0.000957281321048223	0.000753376742183716	0.000918273645546373	0.0010618312505105	0.00109431293982962	0.000889949253957434	0.00163649986198194	0.00113252287165331	0.000572173304936584
5321	0	0	2.0645800644149e-05	0	1.86483664031031e-05	0	7.1571714858288e-05	2.66887293495957e-05	1.47627624081018e-05	0	0	4.32644467198339e-05	1.46987491364485e-05	0	0	0	2.82609617205273e-05	0	3.16781499960402e-05	0	3.54333498688966e-05	0	0	0	0	0	0	1.49575206413785e-05	3.58750829611293e-05	2.08698555805994e-05	0	0	0	0	5.30870096087487e-05	0
5322	0	0	0	0	0	1.95000195000195e-05	0	0	0	0	3.76251034690345e-05	0	0	1.63489520321747e-05	0	0	0	0	0	0	0	1.79765585676278e-05	0	0	0	0	0	1.49575206413785e-05	1.79375414805647e-05	0	1.3613221160391e-05	0	0	0	1.76956698695829e-05	6.35748116596205e-05
5323	0.000347342827370615	0.000372599064776347	0.000454207614171278	0.000503549209752611	0.000951066686558257	0.000975000975000975	0.000465216146578872	0.000480397128292722	0.000501933921875461	0.000402337053493335	0.00041387613815938	0.000447065949438283	0.000323372481001867	0.00031063008861132	0.000259848248622804	0.000289234685023428	0.000197826732043691	0.000788369966257765	0.000300942424962382	0.000637357656789984	0.000407483523492311	0.000215718702811534	0.000535570829242167	0.000359098662357483	0.000372725790295152	0.000473240406126312	0.000248831148421232	0.000388895536675841	0.000556063785897505	0.000417397111611988	0.000789566827302676	0.000404054008552477	0.000435507081723851	0.00126187941164872	0.00111482720178372	0.000508598493276964
5324	0.000757838896081341	0.00130409672671722	0.00154843504831117	0.0014619170605721	0.00108160525137998	0.00103350103350103	0.00107357572287432	0.00152125757292695	0.00106291889338333	0.00122450407584928	0.00142975393182331	0.00132677636607491	0.00126409242573457	0.00106268188209136	0.00107403942764092	0.00109909180308903	0.0012434823157032	0.0014821355365646	0.000950344499881207	0.00145884085887485	0.000956700446460208	0.00120442942403106	0.0012369135818212	0.0013366450209973	0.00123465418035269	0.00129065565307176	0.00124415574210616	0.00128634677515855	0.000950689698469928	0.00148175974622256	0.00164719976040731	0.00114481969089868	0.00109823524956449	0.00262234315233251	0.0019642193555237	0.00135096474776693
5325	6.31532413401118e-05	0.000130409672671722	0.000144520604509043	3.2487045790491e-05	9.32418320155154e-05	5.85000585000585e-05	7.1571714858288e-05	5.33774586991913e-05	7.3813812040509e-05	0.000122450407584928	0.000131687862141621	2.88429644798892e-05	0.000117589993091588	3.26979040643495e-05	1.73232165748536e-05	5.78469370046856e-05	2.82609617205273e-05	0.000189208791901864	3.16781499960402e-05	0.000198289048779106	5.31500248033449e-05	3.59531171352556e-05	0.000102013491284222	0.000109724591275898	0.000163067533254129	4.3021855102392e-05	6.54818811634821e-05	0.000104702644489649	3.58750829611293e-05	0.000229568411386593	9.52925481227368e-05	3.3671167379373e-05	3.78701810194653e-05	0.000216885523877124	0.000194652368565412	9.53622174894307e-05
5326	0.000378919448040671	0.0004284889244928	0.00113551903542819	0.000925880805028995	0.00048485752648068	0.000526500526500527	0.00143143429716576	0.000667218233739892	0.000841477457261803	0.000717209530140293	0.000752502069380691	0.000677809665277397	0.000514456219775697	0.000376025896740019	0.000467726847521048	0.000462775496037485	0.000607610676991338	0.000851439563558387	0.000395976874950503	0.000863973712537533	0.000442916873361208	0.000629179549866973	0.000420805651547417	0.000668322510498648	0.000850280709110816	0.000946480812252624	0.000275023900886625	0.000478640660524112	0.000394625912572423	0.000605225811837382	0.000884859375425413	0.000622916596518401	0.00071953343936984	0.000985843290350566	0.000955566172957477	0.000572173304936584
5327	0	3.72599064776347e-05	4.1291601288298e-05	4.87305686857366e-05	1.86483664031031e-05	1.95000195000195e-05	7.1571714858288e-05	0	2.95255248162036e-05	0	1.88125517345173e-05	2.88429644798892e-05	4.40962474093455e-05	1.63489520321747e-05	0	1.92823123348952e-05	5.65219234410547e-05	3.15347986503106e-05	0	1.41635034842219e-05	0	0	2.55033728210556e-05	4.9874814216317e-05	2.3295361893447e-05	0.000129065565307176	2.61927524653928e-05	1.49575206413785e-05	1.79375414805647e-05	0	5.44528846415639e-05	3.3671167379373e-05	3.78701810194653e-05	3.94337316140226e-05	3.53913397391658e-05	0
5328	0.000173671413685307	0.000130409672671722	0.000165166405153192	0.00014619170605721	0.000186483664031031	0.000175500175500175	0.00017892928714572	0.000160132376097574	0.000118102099264814	0.000174929153692754	9.40627586725864e-05	0.000129793340159502	8.81924948186909e-05	0.000196187424386097	0.000138585732598829	0.000154258498679162	7.06524043013184e-05	0.000157673993251553	0.000142551674982181	0.000354087587105546	0.00010630004960669	0.000179765585676278	6.3758432052639e-05	0.000119699554119161	0.000163067533254129	0.000301152985716744	0.000104771009861571	5.98300825655139e-05	0.000125562790363953	0.000104349277902997	0.000163358653924692	0.000185191420586552	3.78701810194653e-05	9.85843290350566e-05	0.000460087416609156	0.000254299246638482
5329	6.31532413401118e-05	0.000186299532388174	0.000227103807085639	0.000259896366323928	0.000372967328062062	9.75000975000975e-05	0.000286286859433152	0.000106754917398383	0.000118102099264814	3.49858307385509e-05	0.000188125517345173	0.000129793340159502	0.000117589993091588	0.000147140568289573	0.000155908949173683	0.000231387748018742	0.000226087693764219	0.000157673993251553	0.000158390749980201	0.00022661605574755	8.85833746722415e-05	5.39296757028834e-05	2.55033728210556e-05	0.000129674516962424	0.000174715214200853	0.000344174840819136	0.000104771009861571	0.000134617685772406	0.000125562790363953	0.000250438266967193	0.000204198317405865	0.000168355836896865	0.000265091267136257	0.000315469852912181	0.00054856576595707	0.000270192949553387
5330	0.000236824655025419	0.000204929485626991	0.000474853414815427	0.00047106216396212	0.000335670595255856	0.000214500214500215	0.000250501002004008	0.000747284421788679	0.000369069060202545	0.000472308714970437	0.000319813379486794	0.000403801502718449	0.000396866226684109	0.000212536376418272	0.00019055538232339	0.000192823123348952	0.00026847913634501	0.000851439563558387	0.000285103349964362	0.000750665684663758	0.000283466798951173	0.000359531171352556	0.000178523609747389	0.00043889836510359	0.000442611875975493	0.000344174840819136	0.000536951425540553	0.000314107933468948	0.000215250497766776	0.000438266967192587	0.000571755288736421	0.000353547257483417	0.00028402635764599	0.000808391498087464	0.000707826794783317	0.000460917384532248
