	MO_004	MO_005	MO_007	MO_010	MO_034	MO_035	MO_039	MO_042	MO_046	MO_071	MO_073	MO_074	MO_077	MO_082	MO_098	MO_102	MO_103	MO_106	MO_133	MO_135	MO_138	MO_140	MO_167	MO_170	MO_180	MO_184	MO_188	MO_192	MO_197	MO_199	MO_202	MO_207	MO_226	MO_231	MO_234	MO_236
1046	0.0203037670908459	0.0224304636995361	0.0271492278470559	0.0242840667283921	0.0161867820378935	0.00744900744900745	0.0229029487546522	0.0279964770877259	0.0186748944462488	0.0237203932407375	0.0229325005643766	0.0228724708325522	0.0261637734628783	0.0241964490076186	0.0208398295395489	0.0210948496943754	0.0253076912207322	0.0231780770079783	0.0249465431218817	0.0238938303778823	0.0239352278364397	0.0291040483209894	0.00965302661276954	0.0211369462648752	0.0231322943601929	0.0140681466184822	0.0118522204905903	0.0107394998205098	0.0198927335019462	0.0206194173136322	0.0202156334231806	0.0206067544361763	0.0146936302355525	0.0159312275720651	0.0162800162800163	0.0184049079754601
1106	1.57883103350279e-05	1.86299532388174e-05	0.00020645800644149	9.74611373714731e-05	7.45934656124124e-05	7.8000078000078e-05	7.1571714858288e-05	0	1.47627624081018e-05	5.24787461078263e-05	0	0	0.000132288742228036	0	8.66160828742681e-05	1.92823123348952e-05	4.2391442580791e-05	9.46043959509318e-05	1.58390749980201e-05	0	7.08666997377932e-05	0	8.92618048736945e-05	2.99248885297902e-05	2.3295361893447e-05	0	0	8.97451238482709e-05	5.3812624441694e-05	0	1.3613221160391e-05	1.68355836896865e-05	0	0	7.07826794783316e-05	3.17874058298102e-05
1162	0.00132621806814235	0.000875607802224416	0.000660665620612767	0.00118577717135292	0.00128673728181411	0.000351000351000351	0.000679931291153736	0.00152125757292695	0.00149103900321828	0.00253647272854494	0.00201294303559335	0.00178826379775313	0.00146987491364485	0.000735702841447863	0.00121262516023975	0.00127263261410308	0.00122935183484294	0.00182901832171802	0.000681080224914865	0.00324344229788681	0.00093898377152576	0.000629179549866973	0.0217288736435394	0.00176556842325762	0.00101334824236495	0.00176389605919807	0.0130047015990675	0.0267739619480675	0.000717501659222587	0.00206611570247934	0.000653434615698767	0.00114481969089868	0.00196924941301219	0.0013998974722978	0.00194652368565412	0.00243173654598048
1182	9.47298620101677e-05	7.45198129552695e-05	0	9.74611373714731e-05	0.000149186931224825	3.9000039000039e-05	0	8.0066188048787e-05	8.85765744486108e-05	0.000297379561277683	0.00020693806907969	0.000100950375679612	8.81924948186909e-05	3.26979040643495e-05	3.46464331497072e-05	0.000134976186344266	0.000226087693764219	9.46043959509318e-05	6.33562999920805e-05	0.000325760580137103	0.00010630004960669	0.000107859351405767	0.00175973272465284	7.97997027461073e-05	5.82384047336175e-05	4.3021855102392e-05	0.00134892675196773	0.00154062462606198	0.000125562790363953	0.000271308122547792	4.08396634811729e-05	6.73423347587461e-05	0.000246156176626524	0.000276036121298158	0.000106174019217497	0.000127149623319241
1185	0.000552590861725978	0.000465748830970434	0.000660665620612767	0.000682227961600312	0.00111890198418619	0.000195000195000195	0.00071571714858288	0.0006138407750407	0.000811951932445599	0.00255396564391421	0.00173075475957559	0.00113929709695563	0.00116120118177943	0.000474119608933067	0.000658282229844437	0.000713445556391122	0.00183696251183428	0.00145060073791429	0.000205907974974262	0.000694011670726871	0.000301183473885621	0.000323578054217301	0.0101630940691907	0.000778047101774546	0.000652270133016516	0.00124763379796937	0.00899721047186243	0.00622232858681345	0.000556063785897505	0.000897403789965773	0.000476462740613684	0.000841779184484326	0.00231008104218738	0.0010449938877716	0.00106174019217497	0.00179598842938428
1213	0.000726262275411285	0.000670678316597425	0.00059872821868032	0.000292383412114419	0.00078323138893033	0.000273000273000273	0.000286286859433152	0.000373642210894339	0.000811951932445599	0.000542280376447539	0.000903002483256829	0.000735495594237176	0.000837828700777564	0.000326979040643495	0.000519696497245609	0.00052062243304217	0.00096087269849793	0.000788369966257765	0.000253425199968322	0.000849810209053311	0.000354333498688966	0.000359531171352556	0.00188724958875811	0.000897746655893707	0.00086192839005754	0.000516262261228704	0.00176801079141402	0.000837621155917195	0.00053812624441694	0.00033391768928959	0.000653434615698767	0.000589245429139028	0.000908884344467167	0.00130131314326275	0.00138026224982747	0.000731110334085635
1268	0.000663109034071174	0.000894237755463234	0.000557436617392023	0.00047106216396212	0.00124944054900791	0.00198900198900199	0.000608359576295448	0.000346953481544744	0.00112196994301574	0.000699716614771018	0.000771314621115208	0.000447065949438283	0.000984816192142049	0.000768400745512213	0.00122994837681461	0.00138832648811245	0.000650002119572129	0.000346882785153417	0.000665241149916845	0.000552376635884652	0.000496066898164552	0.000719062342705113	0.00063758432052639	0.00084787184167739	0.000524145642602558	0.000731371536740664	0.000523855049307857	0.000628215866937896	0.000950689698469928	0.000396527256031388	0.000667047836859158	0.00102697060507088	0.00128758615466182	0.000571789108403328	0.000477783086478739	0.00111255920404336
1300	0.000110518172345196	0.000167669579149356	0.000103229003220745	3.2487045790491e-05	3.72967328062062e-05	0.000136500136500137	0	5.33774586991913e-05	0.000118102099264814	8.74645768463772e-05	5.64376552035518e-05	8.65288934396677e-05	0.000132288742228036	6.53958081286989e-05	0.000121262516023975	0.000250670060353638	7.06524043013184e-05	0.000220743590552174	3.16781499960402e-05	9.9144524389553e-05	0.000177166749344483	7.19062342705113e-05	0.000102013491284222	8.97746655893707e-05	9.31814475737881e-05	8.6043710204784e-05	0.000130963762326964	0.000119660165131028	0.000161437873325082	0.000166958844644795	0.000122518990443519	0.000168355836896865	3.78701810194653e-05	1.97168658070113e-05	0.000159261028826246	0.000143043326234146
1653	0.000947298620101677	0.00102464742813496	0.000743248823189363	0.00105582898819096	0.00164105624347307	0.00267150267150267	0.000823074720870312	0.00136112519682938	0.00143198795358587	0.00129447573732638	0.00112875310407104	0.0009373963455964	0.000999514941278497	0.00130791616257398	0.0019055538232339	0.00177397273481036	0.000876089813336348	0.000851439563558387	0.00115625247485547	0.000594867146337318	0.00113386719580469	0.00057524987416409	0.00118590683617908	0.00112717080128877	0.000803689985323922	0.00103252452245741	0.000759589821496392	0.000957281321048223	0.00139912823548404	0.000918273645546373	0.000707887500340331	0.00134684669517492	0.00181776868893433	0.000729524034859419	0.00084939215373998	0.00146222066817127
1762	0.000126306482680224	0.000223559438865808	6.19374019324469e-05	3.2487045790491e-05	0.000335670595255856	0.000429000429000429	0.000107357572287432	0.000240198564146361	0.000221441436121527	6.99716614771018e-05	0.000188125517345173	0.000173057786879335	0.000220481237046727	0.000277932184546971	0.000103939299449122	0.000289234685023428	0.000183696251183428	0.000189208791901864	0.000253425199968322	0	0.000124016724541138	0.000143812468541023	0.000242282041800028	0.000229424145395058	0.000221305937987747	8.6043710204784e-05	0.000144060138559661	0.000224362809620677	0.000340813288130729	0.000166958844644795	0.00013613221160391	0.000319876090104044	0.000246156176626524	0.000118301194842068	0.000353913397391658	0.000206618137893766
2004	0.000126306482680224	0.000316709205059895	4.1291601288298e-05	0.000178678751847701	0.000205132030434134	0.000312000312000312	0.00035785857429144	0.000160132376097574	0.000295255248162036	0.000139943322954204	0.000131687862141621	0.000100950375679612	0.000308673731865418	0.000294281136579145	0.000346464331497072	0.000462775496037485	0.000254348655484746	0.000126139194601242	0.000253425199968322	5.66540139368874e-05	0.00021260009921338	0.000143812468541023	0.000255033728210556	0.000139649479805688	0.000139772171360682	0.000129065565307176	1.30963762326964e-05	0.000104702644489649	0.000107625248883388	0.000187828700225394	0.00013613221160391	0.000319876090104044	0.000151480724077861	5.91505974210339e-05	0.000176956698695829	0.000206618137893766
2012	0.000221036344690391	0.000167669579149356	0.000103229003220745	1.62435228952455e-05	0.000149186931224825	0.000292500292500292	0.000107357572287432	2.66887293495957e-05	0.000118102099264814	8.74645768463772e-05	0	0.000115371857919557	7.34937456822424e-05	9.80937121930484e-05	0.000103939299449122	3.85646246697904e-05	2.82609617205273e-05	0.000126139194601242	9.50344499881207e-05	9.9144524389553e-05	8.85833746722415e-05	0.000197742144243906	7.65101184631668e-05	0.000129674516962424	5.82384047336175e-05	0.00021510927551196	0.000104771009861571	8.97451238482709e-05	0.000125562790363953	2.08698555805994e-05	4.08396634811729e-05	0.000202027004276238	5.68052715291979e-05	1.97168658070113e-05	0.000106174019217497	0.000190724434978861
2049	0.00168934920584799	0.00132272667995603	0.00132133124122553	0.00121826421714341	0.00193943010592272	0.00354900354900355	0.00150300601202405	0.00138781392617897	0.00171248043933981	0.00120701116048001	0.00126044096621266	0.00096623931007629	0.00105830993782429	0.00170029101134617	0.00233863423760524	0.00171612579780567	0.00125761279656347	0.00116678755006149	0.00142551674982181	0.000821483202084868	0.00122245057047693	0.00115049974832818	0.000956376480789584	0.0015261693150193	0.000990052880471498	0.00124763379796937	0.00106080647484841	0.00121155917195166	0.00204487972878437	0.000563486100676183	0.0010618312505105	0.0017509007037274	0.0018556388699538	0.00143933120391183	0.000760913804392065	0.00170062621189485
2062	0.000299977896365531	0.000223559438865808	0.000433561813527129	0.000357357503695401	0.000223780396837237	0.000351000351000351	0.000393644431720584	0.000240198564146361	0.000221441436121527	0.000209914984431305	0.000244563172548724	0.000259586680319003	0.00019108373877383	0.000245234280482621	0.000173232165748536	0.00044349318370259	0.000240218174624482	0.000157673993251553	0.000364298724954463	0.000141635034842219	0.000230316774147828	0.000323578054217301	0.000216778668978972	0.000349123699514219	0.00023295361893447	0.000387196695921528	0.000379794910748196	0.000179490247696542	0.000376688371091858	0.000187828700225394	0.000258651202047428	0.00033671167379373	9.46754525486632e-05	0.00029575298710517	0.000141565358956663	0.000381448869957723
2070	0.00053680255139095	0.000242189392104626	0.000227103807085639	0.00032487045790491	0.000167835297627928	0.000604500604500605	0.000393644431720584	5.33774586991913e-05	0.00016239038648912	0.000279886645908407	0.000150500413876138	0.000158636304639391	0.000338071230138315	0.000572213321126116	0.000363787548071926	0.00048205780837238	0.0001554352894629	0.000315347986503106	0.000237586124970302	7.08175174211093e-05	0.000248033449082276	7.19062342705113e-05	0.000204026982568445	0.000299248885297902	0.000279544342721364	0.000473240406126312	0.000222638395955839	0.000403853057317219	0.000394625912572423	8.34794223223975e-05	0.000190585096245474	0.000235698171655611	0.000302961448155722	0.000236602389684136	0.000212348038434995	0.000222511840808672
2092	0.000142094793015252	0.000167669579149356	0.000123874803864894	0.000308626935009665	0.000167835297627928	0.000253500253500253	0.000143143429716576	8.0066188048787e-05	0.000383831822610647	0.000349858307385509	0.000319813379486794	0.00037495853823856	8.81924948186909e-05	0.000261583232514796	0.000173232165748536	0.000231387748018742	9.89133660218457e-05	0.000126139194601242	6.33562999920805e-05	0.000212452552263328	0.000248033449082276	0.000179765585676278	0.000153020236926334	0.000259349033924849	0.000186362895147576	0.000258131130614352	7.85782573961785e-05	0.000119660165131028	0.00026906312220847	0.000187828700225394	0.000163358653924692	0.000252533755345298	0.000473377262743316	0.000216885523877124	0.000194652368565412	0.000174830732063956
2146	0.000378919448040671	0.000689308269836243	0.000392270212238831	0.000406088072381138	0.000503505892883783	0.000526500526500527	0.000679931291153736	0.000560463316341509	0.000310018010570138	0.000454815799601162	0.000376251034690345	0.000648966700797508	0.000543853718048594	0.000653958081286989	0.000346464331497072	0.000636316307051542	0.000579349715270811	0.000378417583803727	0.000586045774926744	0.000410741601042434	0.000425200198426759	0.000341554612784928	0.00034429553308425	0.000518698067849697	0.000454259556922217	0.000301152985716744	0.000497662296842464	0.000478640660524112	0.000233188039247341	0.000375657400450789	0.000571755288736421	0.000538738678069969	0.000416571991214118	0.000768957766473441	0.000601652775565819	0.000508598493276964
28056	0.000205248034355363	0.000130409672671722	0.000185812205797341	0.000178678751847701	0.000167835297627928	0.000370500370500371	0.000250501002004008	0.00018682110544717	0.00016239038648912	0.000104957492215653	0.000131687862141621	0.000115371857919557	0.000146987491364485	0.000212536376418272	0.000329141114922219	0.000173540811014057	0.000226087693764219	9.46043959509318e-05	0.000190068899976241	0.000127471531357997	0.000177166749344483	0.000197742144243906	0.000178523609747389	0.000119699554119161	8.15337666270646e-05	0.00021510927551196	0.000130963762326964	0.00019444776833792	0.000215250497766776	0.000104349277902997	0.000108905769283128	0.000319876090104044	0.000113610543058396	1.97168658070113e-05	3.53913397391658e-05	0.000206618137893766
28256	0.00437336196280274	0.00370736069452466	0.00456272194235692	0.00448321231908776	0.00391615694465165	0.00267150267150267	0.0050458058975093	0.00469721636552884	0.0041040479494523	0.00500297379561278	0.00487245089923997	0.00517731212414012	0.00507106845207473	0.00426707648039761	0.00452135952603679	0.00541832976610555	0.00529893032259888	0.00337422345558324	0.00568622792428922	0.00484391819160388	0.00538586918007228	0.00593226432731718	0.00267785414621084	0.00502738127300476	0.00498520744519766	0.00369987953880571	0.00313003391961444	0.00342527222687567	0.00401800929164649	0.00465397779447366	0.00453320264641019	0.00414155358766288	0.00348405665379081	0.00386450569817422	0.00385765603156908	0.00418004386662005
31953	0.000189459724020335	0.000242189392104626	0.000185812205797341	4.87305686857366e-05	0.000149186931224825	0.000312000312000312	0.000393644431720584	0.000133443646747978	0.000369069060202545	0.000174929153692754	0.000188125517345173	0.000115371857919557	0.00019108373877383	0.00034332799267567	0.00038111076464678	0.000385646246697904	0.0001554352894629	0.000189208791901864	9.50344499881207e-05	8.49810209053311e-05	0.000230316774147828	0.00016178902710865	0.000293288787442139	0.000389023550887273	0.00023295361893447	0.000387196695921528	0.000157156514792357	0.000224362809620677	0.000251125580727905	0.000187828700225394	0.000217811538566256	0.000202027004276238	0.000265091267136257	0.000256319255491147	0.000230043708304578	0.000190724434978861
