	MO_004	MO_005	MO_007	MO_010	MO_034	MO_035	MO_039	MO_042	MO_046	MO_071	MO_073	MO_074	MO_077	MO_082	MO_098	MO_102	MO_103	MO_106	MO_133	MO_135	MO_138	MO_140	MO_167	MO_170	MO_180	MO_184	MO_188	MO_192	MO_197	MO_199	MO_202	MO_207	MO_226	MO_231	MO_234	MO_236
970	0.000378919448040671	0.000204929485626991	0.000309687009662235	0.000373601026590647	0.000317022228852752	0.000507000507000507	0.000608359576295448	0.000133443646747978	0.000147627624081018	0.000209914984431305	0.000188125517345173	0.000274008162558948	0.000338071230138315	0.000147140568289573	0.00019055538232339	0.000424210871367694	0.000141304808602637	0.000378417583803727	0.000142551674982181	0.000127471531357997	0.000318900148820069	0.000323578054217301	0.000267785414621084	0.000179549331178741	0.000209658257041023	0.00021510927551196	0.000170252891025053	0.00029915041282757	0.000215250497766776	8.34794223223975e-05	0.000272264423207819	0.000202027004276238	7.57403620389305e-05	5.91505974210339e-05	0.000265435048043744	0.000190724434978861
978	0	0	0	1.62435228952455e-05	0	3.9000039000039e-05	0	2.66887293495957e-05	0	1.74929153692754e-05	3.76251034690345e-05	1.44214822399446e-05	2.9397498272897e-05	0	1.73232165748536e-05	1.92823123348952e-05	0	0	0	4.24905104526656e-05	0	7.19062342705113e-05	0	9.97496284326341e-06	5.82384047336175e-05	0	0	0	0	0	4.08396634811729e-05	0	3.78701810194653e-05	7.88674632280453e-05	8.84783493479146e-05	0
1011	4.73649310050838e-05	3.72599064776347e-05	4.1291601288298e-05	1.62435228952455e-05	3.72967328062062e-05	0	0.00017892928714572	0.000106754917398383	5.90510496324072e-05	3.49858307385509e-05	3.76251034690345e-05	4.32644467198339e-05	1.46987491364485e-05	0	6.92928662994145e-05	7.71292493395808e-05	2.82609617205273e-05	3.15347986503106e-05	3.16781499960402e-05	9.9144524389553e-05	1.77166749344483e-05	7.19062342705113e-05	1.27516864105278e-05	1.99499256865268e-05	6.9886085680341e-05	0	0	7.47876032068924e-05	1.79375414805647e-05	6.26095667417981e-05	4.08396634811729e-05	3.3671167379373e-05	5.68052715291979e-05	7.88674632280453e-05	0.000106174019217497	4.76811087447153e-05
1013	0	7.45198129552695e-05	6.19374019324469e-05	4.87305686857366e-05	7.45934656124124e-05	0	0	0.00018682110544717	5.90510496324072e-05	3.49858307385509e-05	0	1.44214822399446e-05	0	1.63489520321747e-05	1.73232165748536e-05	1.92823123348952e-05	4.2391442580791e-05	3.15347986503106e-05	6.33562999920805e-05	7.08175174211093e-05	3.54333498688966e-05	5.39296757028834e-05	0	9.97496284326341e-06	0	8.6043710204784e-05	2.61927524653928e-05	5.98300825655139e-05	5.3812624441694e-05	2.08698555805994e-05	1.3613221160391e-05	1.68355836896865e-05	0	1.97168658070113e-05	5.30870096087487e-05	0
1016	0.000331554517035587	0.000372599064776347	0.000371624411594682	0.000373601026590647	0.000522154259286886	0.000253500253500253	0.000322072716862296	0.000533774586991913	0.000250966960937731	0.000419829968862611	0.000564376552035518	0.000403801502718449	0.000426263724957006	0.000114442664225223	0.000329141114922219	0.000347081622028114	0.000325001059786065	0.000630695973006212	0.000316781499960402	0.00076482918814798	0.000230316774147828	0.000233695261379162	0.000420805651547417	0.000319198810984429	0.000139772171360682	0.000344174840819136	0.000825071702659874	0.000388895536675841	0.000484313619975246	0.000709575089740379	0.000490075961774075	0.000538738678069969	0.000378701810194653	0.000709807169052407	0.000637044115304985	0.000524492196191869
1021	0.00353658151504626	0.0029994224714496	0.00421174333140639	0.00357357503695401	0.00216321050275996	0.00154050154050154	0.00404380188949327	0.00459046144813045	0.0032625704921905	0.00271140188223769	0.00297238317405373	0.00413896540286411	0.00351300104361119	0.00322074355033842	0.0035859058309947	0.00277665297622491	0.00308044482753748	0.00211283150957081	0.00332620574958422	0.00301682624213926	0.00310041811352845	0.0036851945063637	0.00118590683617908	0.00355108677220177	0.00380879166957859	0.00249526759593874	0.0021739984546276	0.00224362809620677	0.00270856876356527	0.0034017864596377	0.00295406899180484	0.00220546146334893	0.00238582140422631	0.00203083717812217	0.00245969811187202	0.00260656727804444
1030	0.00110518172345196	0.000950127615179686	0.00134197704186968	0.00121826421714341	0.00139862748023273	0.000858000858000858	0.0017892928714572	0.00144119138487817	0.00125483480468865	0.00124199699121856	0.000940627586725864	0.00126909043711513	0.0014551761645084	0.000833796553640912	0.00164570557461109	0.00123406798943329	0.00189348443527533	0.000882974362208697	0.00114041339985745	0.000821483202084868	0.00104528382113245	0.00104264039692241	0.000841611303094834	0.00142641968658667	0.00107158664709856	0.000559284116331096	0.000667915187867517	0.000942323800406845	0.000950689698469928	0.00164871859086735	0.00130686923139753	0.00144786019731304	0.00119291070211316	0.000946409558736543	0.00139795791969705	0.00122381512444769
1033	1.57883103350279e-05	5.58898597164521e-05	0	0.000113704660266719	3.72967328062062e-05	0.000156000156000156	0	0	2.95255248162036e-05	6.99716614771018e-05	1.88125517345173e-05	1.44214822399446e-05	1.46987491364485e-05	4.90468560965242e-05	3.46464331497072e-05	0.000115693874009371	4.2391442580791e-05	6.30695973006212e-05	0.000126712599984161	1.41635034842219e-05	8.85833746722415e-05	7.19062342705113e-05	8.92618048736945e-05	1.99499256865268e-05	5.82384047336175e-05	8.6043710204784e-05	2.61927524653928e-05	5.98300825655139e-05	0.000107625248883388	4.17397111611988e-05	2.72264423207819e-05	8.41779184484326e-05	7.57403620389305e-05	5.91505974210339e-05	7.07826794783316e-05	0.000190724434978861
1041	0.00165777258517793	0.00614788456880973	0.00171360145346437	0.00149440410636259	0.00328211248694614	0.00247650247650248	0.00168193529916977	0.00208172088926846	0.00298207800643656	0.00369100514291712	0.00400707351945218	0.0026823956966297	0.00155806740846354	0.00147140568289573	0.00209610920555729	0.00183181967181504	0.00144130904774689	0.00378417583803727	0.0025976082996753	0.00254943062715993	0.00178938416837928	0.00134824189257209	0.00388926435521098	0.00177554338610089	0.00104829128520512	0.00240922388573395	0.014104797202614	0.00767320808902716	0.00301350696873487	0.00281743050338092	0.00310381442456914	0.00171722953634803	0.00318109520563508	0.00317441539492882	0.00336217727522075	0.00236816173432086
1051	0.00148410117149263	0.00137861653967249	0.00140391444380213	0.00105582898819096	0.00145457257944204	0.0014040014040014	0.000930432293157744	0.00104086044463423	0.00147627624081018	0.00117202532974145	0.00133569117315073	0.00152867711743413	0.00174915114723737	0.00122617140241311	0.0019055538232339	0.00210177204450358	0.00135652616258531	0.000756835167607455	0.00171062009978617	0.000821483202084868	0.00177166749344483	0.00151003091968074	0.000828859616684307	0.00142641968658667	0.00144431243739371	0.000903458957150232	0.000956035464986838	0.00106198396553787	0.00114800265475614	0.00148175974622256	0.000993765144708541	0.00143102461362335	0.00130652124517155	0.000847825229701487	0.00097326184282706	0.00116024031278807
1060	0.000505225930720894	0.000950127615179686	0.000289041209018086	0.000243652843428683	0.000671341190511711	0.0007995007995008	0.000214715144574864	0.000427019669593531	0.000428120109834952	0.00057726620718609	0.000301000827752276	0.000519173360638006	0.000367468728411212	0.000261583232514796	0.000225201815473097	0.000289234685023428	0.000240218174624482	0.000599161174355902	0.000427655024946543	0.000736502181179537	0.000372050173623414	0.000305601495649673	0.000675839379757973	0.000199499256865268	0.000163067533254129	0.000129065565307176	0.000523855049307857	0.000403853057317219	0.000645751493300328	0.000500876533934385	0.000381170192490947	0.000555574261759655	0.000946754525486632	0.000236602389684136	0.000389304737130824	0.000413236275787533
1073	0.000126306482680224	0.000149039625910539	2.0645800644149e-05	6.49740915809821e-05	9.32418320155154e-05	0.000117000117000117	3.5785857429144e-05	0	2.95255248162036e-05	0.000104957492215653	7.52502069380691e-05	2.88429644798892e-05	5.8794996545794e-05	0.000163489520321747	6.92928662994145e-05	5.78469370046856e-05	7.06524043013184e-05	0	0.000174229824978221	0	0.000230316774147828	0.000107859351405767	6.3758432052639e-05	2.99248885297902e-05	5.82384047336175e-05	0	9.16746336288749e-05	5.98300825655139e-05	0.000161437873325082	2.08698555805994e-05	4.08396634811729e-05	0.000117849085827806	0.000113610543058396	0	7.07826794783316e-05	9.53622174894307e-05
1091	0.000347342827370615	0.000614788456880973	0.000392270212238831	0.000276139889219174	0.000391615694465165	0.000292500292500292	0.000465216146578872	0.000587152045691105	0.000472408397059258	0.000297379561277683	0.000338625931221311	0.000274008162558948	0.000279276233592521	0.000506817512997417	0.000519696497245609	0.000559187057711961	0.000353262021506592	0.000346882785153417	0.000364298724954463	0.000410741601042434	0.000354333498688966	0.000287624937082045	0.000318792160263195	0.000339148736670956	0.000279544342721364	0.000301152985716744	0.000589336930471339	0.00029915041282757	0.000143500331844517	0.000396527256031388	0.00028587764436821	0.000353547257483417	0.000378701810194653	0.000256319255491147	0.000389304737130824	0.000445023681617343
1099	1.57883103350279e-05	1.86299532388174e-05	8.25832025765959e-05	1.62435228952455e-05	3.72967328062062e-05	0	0	5.33774586991913e-05	2.95255248162036e-05	1.74929153692754e-05	0	2.88429644798892e-05	2.9397498272897e-05	1.63489520321747e-05	6.92928662994145e-05	5.78469370046856e-05	2.82609617205273e-05	6.30695973006212e-05	1.58390749980201e-05	8.49810209053311e-05	3.54333498688966e-05	3.59531171352556e-05	0	4.9874814216317e-05	3.49430428401705e-05	0	1.30963762326964e-05	0	0	2.08698555805994e-05	0	1.68355836896865e-05	1.89350905097326e-05	9.85843290350566e-05	1.76956698695829e-05	1.58937029149051e-05
1107	1.57883103350279e-05	1.86299532388174e-05	0.00020645800644149	9.74611373714731e-05	7.45934656124124e-05	7.8000078000078e-05	7.1571714858288e-05	0	1.47627624081018e-05	5.24787461078263e-05	0	0	0.000132288742228036	0	8.66160828742681e-05	1.92823123348952e-05	4.2391442580791e-05	9.46043959509318e-05	1.58390749980201e-05	0	7.08666997377932e-05	0	8.92618048736945e-05	2.99248885297902e-05	2.3295361893447e-05	0	0	8.97451238482709e-05	5.3812624441694e-05	0	1.3613221160391e-05	1.68355836896865e-05	0	0	7.07826794783316e-05	3.17874058298102e-05
1111	0.000331554517035587	0.00119231700728431	0.00020645800644149	0.000178678751847701	0.000745934656124124	0.000468000468000468	0.000250501002004008	0.000293576022845552	0.000398594585018749	0.000524787461078263	0.000357438482955828	0.000288429644798892	0.000249878735319624	0.000114442664225223	0.000467726847521048	0.000269952372688533	0.000183696251183428	0.000630695973006212	0.000506850399936644	0.000439068608010878	0.000478350223230104	0.000179765585676278	0.000548322515652695	0.000169574368335478	9.31814475737881e-05	0.000172087420409568	0.00141440863313121	0.000777791073351681	0.000699564117742022	0.00035478754487019	0.000340330529009774	0.000353547257483417	0.000605922896311444	0.000414054181947238	0.000336217727522075	0.000270192949553387
1125	3.15766206700559e-05	3.72599064776347e-05	0.000103229003220745	6.49740915809821e-05	0.000261077129643443	3.9000039000039e-05	7.1571714858288e-05	0.000160132376097574	0.000132864861672916	0.000122450407584928	9.40627586725864e-05	0.000115371857919557	0.000117589993091588	6.53958081286989e-05	6.92928662994145e-05	7.71292493395808e-05	0.000197826732043691	0.000283813187852796	4.75172249940603e-05	0.000184125545294884	0.00010630004960669	8.98827928381391e-05	0.000293288787442139	7.97997027461073e-05	8.15337666270646e-05	0.000129065565307176	0.00264546799900468	0.000119660165131028	3.58750829611293e-05	0.000229568411386593	2.72264423207819e-05	0.000168355836896865	0.000378701810194653	1.97168658070113e-05	0.000212348038434995	7.94685145745256e-05
1129	0.00358394644605134	0.00298079251821078	0.00406722272689735	0.00344362685379205	0.0048299268984037	0.00251550251550252	0.00336387059833954	0.00314927006325229	0.00504886474357082	0.00603505580240003	0.00521107683046128	0.0104844175884397	0.0053944409330766	0.00302455612595233	0.00488514707410872	0.00485914270839359	0.00531306080345914	0.0071268644949702	0.00297774609962778	0.00943289332049176	0.00274608461483949	0.00302006183936147	0.0093597378253274	0.00447875831662527	0.00462412933584923	0.00567888487351575	0.0154799167070472	0.00921383271508915	0.00292381926133204	0.0034226563152183	0.00353943750170165	0.00508434627428533	0.00619177459668257	0.00828108363894475	0.0086000955566173	0.00576941415811056
1152	0.000378919448040671	0.00035396911153753	0.000516145016103725	0.000373601026590647	0.000522154259286886	0.000214500214500215	0.000465216146578872	0.000266887293495957	0.000339543535386341	0.000612252037924641	0.000489126345097449	0.000721074111997231	0.000661443711140182	0.000212536376418272	0.000519696497245609	0.000347081622028114	0.000579349715270811	0.000378417583803727	0.000364298724954463	0.000481559118463543	0.000372050173623414	0.000395484288487812	0.00117315514976856	0.000418948439417063	0.000477554918815664	0.000344174840819136	0.00810665688803908	0.000732918511427546	0.000322875746650164	0.000480006678353786	0.000340330529009774	0.000521903094380282	0.000662728167840642	0.000650656571631374	0.00084939215373998	0.000635748116596205
1158	0.000173671413685307	0.000447118877731617	0.000454207614171278	0.000649740915809821	0.000410264060868268	0.000351000351000351	0.000286286859433152	0.000266887293495957	0.000398594585018749	0.000489801630339712	0.000752502069380691	0.000519173360638006	0.000352769979274764	0.000261583232514796	0.000502373280670755	0.000674880931721332	0.000650002119572129	0.00107218315411056	0.000300942424962382	0.000594867146337318	0.000283466798951173	0.000485367081325951	0.00187449790234759	0.000249374071081585	0.00043096419502877	0.000516262261228704	0.00590646568094608	0.000717960990786167	0.000466376078494682	0.000730444945320978	0.000340330529009774	0.00082494360079464	0.000568052715291979	0.000670373437438385	0.000902479163348729	0.00068342922534092
1163	7.89415516751397e-05	7.45198129552695e-05	2.0645800644149e-05	0.000227409320533437	0.000149186931224825	5.85000585000585e-05	3.5785857429144e-05	0.00018682110544717	0.00016239038648912	0.000279886645908407	0.00020693806907969	0.000129793340159502	0.000205782487910279	0.000179838472353922	0.000103939299449122	0.000173540811014057	9.89133660218457e-05	9.46043959509318e-05	7.91953749901006e-05	0.000198289048779106	0.000124016724541138	7.19062342705113e-05	0.00138993381874753	0.000199499256865268	6.9886085680341e-05	8.6043710204784e-05	0.00127034849457155	0.000553428263731004	0.000125562790363953	0.000417397111611988	9.52925481227368e-05	8.41779184484326e-05	0.000132545633568128	0.000177451792263102	8.84783493479146e-05	0.000206618137893766
1177	0.000505225930720894	0.000335339158298713	0.000185812205797341	0.000373601026590647	0.000391615694465165	3.9000039000039e-05	7.1571714858288e-05	0.000373642210894339	0.000428120109834952	0.000664730784032467	0.000526751448566484	0.000605702254077674	0.000264577484456073	0.000196187424386097	0.000398433981221633	0.000385646246697904	0.000466305868388701	0.000473021979754659	0.000237586124970302	0.000821483202084868	0.000177166749344483	0.000125835909973395	0.0016959742926002	0.000289273922454639	0.000302839704614811	0.000387196695921528	0.00120486661340807	0.00155558214670336	0.000125562790363953	0.000605225811837382	0.000176971875085083	0.000252533755345298	0.000208285995607059	0.00045348791356126	0.000601652775565819	0.000397342572872628
1186	0.000315766206700559	0.000279449298582261	0.000309687009662235	0.000438575118171629	0.000559450992093093	0.000117000117000117	0.000250501002004008	0.000320264752195148	0.00048717115946736	0.000892138683833048	0.000545564000301001	0.000403801502718449	0.0004850587215028	0.000326979040643495	0.000398433981221633	0.000366363934363009	0.000296740098065537	0.000378417583803727	6.33562999920805e-05	0.000325760580137103	0.00021260009921338	0.000179765585676278	0.00336644521237934	0.000339148736670956	0.000326135066508258	0.000731371536740664	0.00341815419673376	0.00175002991504128	0.00026906312220847	0.000417397111611988	0.000204198317405865	0.000353547257483417	0.00106036506854503	0.000414054181947238	0.000371609067261241	0.000921834769064497
1190	4.73649310050838e-05	9.31497661940869e-05	0.000103229003220745	6.49740915809821e-05	0.000167835297627928	5.85000585000585e-05	0.00017892928714572	0.000106754917398383	0.000265729723345832	0.000367351222754784	0.000188125517345173	1.44214822399446e-05	4.40962474093455e-05	9.80937121930484e-05	0.000103939299449122	9.6411561674476e-05	9.89133660218457e-05	0.000189208791901864	1.58390749980201e-05	0.00015579853832644	8.85833746722415e-05	5.39296757028834e-05	0.00132617538669489	5.98497770595805e-05	9.31814475737881e-05	4.3021855102392e-05	0.000811975326427178	0.000912408759124088	0.000125562790363953	8.34794223223975e-05	5.44528846415639e-05	8.41779184484326e-05	9.46754525486632e-05	0.000276036121298158	0.000371609067261241	0.000301980355383197
1203	9.47298620101677e-05	7.45198129552695e-05	0	9.74611373714731e-05	0.000149186931224825	3.9000039000039e-05	0	8.0066188048787e-05	8.85765744486108e-05	0.000297379561277683	0.00020693806907969	0.000100950375679612	8.81924948186909e-05	3.26979040643495e-05	3.46464331497072e-05	0.000134976186344266	0.000226087693764219	9.46043959509318e-05	6.33562999920805e-05	0.000325760580137103	0.00010630004960669	0.000107859351405767	0.00175973272465284	7.97997027461073e-05	5.82384047336175e-05	4.3021855102392e-05	0.00134892675196773	0.00154062462606198	0.000125562790363953	0.000271308122547792	4.08396634811729e-05	6.73423347587461e-05	0.000246156176626524	0.000276036121298158	0.000106174019217497	0.000127149623319241
1218	0.000726262275411285	0.000670678316597425	0.00059872821868032	0.000292383412114419	0.00078323138893033	0.000273000273000273	0.000286286859433152	0.000373642210894339	0.000811951932445599	0.000542280376447539	0.000903002483256829	0.000735495594237176	0.000837828700777564	0.000326979040643495	0.000519696497245609	0.00052062243304217	0.00096087269849793	0.000788369966257765	0.000253425199968322	0.000849810209053311	0.000354333498688966	0.000359531171352556	0.00188724958875811	0.000897746655893707	0.00086192839005754	0.000516262261228704	0.00176801079141402	0.000837621155917195	0.00053812624441694	0.00033391768928959	0.000653434615698767	0.000589245429139028	0.000908884344467167	0.00130131314326275	0.00138026224982747	0.000731110334085635
1227	0.00104202848211184	0.000763828082791512	0.00115616483607234	0.000860906713448013	0.000820528121736536	0.000331500331500332	0.000679931291153736	0.00112092663268302	0.000871002982078006	0.0011370394990029	0.00124162841447814	0.000980660792316234	0.00107300868696074	0.00130791616257398	0.00103939299449122	0.00107980949075413	0.000678263081292656	0.000473021979754659	0.00101370079987329	0.000821483202084868	0.00118701722060804	0.00149205436111311	0.000191275296157917	0.000718197324714965	0.000955109837631328	0.00043021855102392	0.000340505782050107	0.000418810577958598	0.00104037740587275	0.000876533934385174	0.000639821394538376	0.00102697060507088	0.000833143982428236	0.000729524034859419	0.000725522464652899	0.00103309068946883
1234	0.000205248034355363	0.000242189392104626	0.000350978610950533	0.000308626935009665	0.00024242876324034	7.8000078000078e-05	0.00157457772688234	0.000266887293495957	0.000413357347426851	0.000209914984431305	5.64376552035518e-05	0.000259586680319003	0.000264577484456073	0.000245234280482621	0.000207878598898243	0.000192823123348952	0.000438044906668174	0.000630695973006212	0.000253425199968322	0.000127471531357997	0.000159450074410035	7.19062342705113e-05	0.0002295303553895	0.000239399108238322	0.000267896661774641	0.000172087420409568	0.000104771009861571	0.000254277850903434	5.3812624441694e-05	0.000146088989064196	0.000176971875085083	0.000185191420586552	0.000227221086116792	0.000118301194842068	0.000159261028826246	0.000158937029149051
1243	1.57883103350279e-05	0	0	1.62435228952455e-05	3.72967328062062e-05	0.000136500136500137	0	0	2.95255248162036e-05	0	5.64376552035518e-05	0.000100950375679612	0	0	0	0	0	0	0	4.24905104526656e-05	0	8.98827928381391e-05	1.27516864105278e-05	0	6.9886085680341e-05	4.3021855102392e-05	2.61927524653928e-05	2.9915041282757e-05	1.79375414805647e-05	0	0	5.05067510690596e-05	0	0	0	0
1253	3.15766206700559e-05	1.86299532388174e-05	2.0645800644149e-05	0.000113704660266719	7.45934656124124e-05	7.8000078000078e-05	0	2.66887293495957e-05	2.95255248162036e-05	1.74929153692754e-05	5.64376552035518e-05	1.44214822399446e-05	5.8794996545794e-05	0.000130791616257398	5.19696497245609e-05	1.92823123348952e-05	1.41304808602637e-05	0	3.16781499960402e-05	0	3.54333498688966e-05	0	2.55033728210556e-05	1.99499256865268e-05	0	0	1.30963762326964e-05	2.9915041282757e-05	0	0	1.3613221160391e-05	5.05067510690596e-05	3.78701810194653e-05	1.97168658070113e-05	0	0
1257	4.73649310050838e-05	3.72599064776347e-05	4.1291601288298e-05	1.62435228952455e-05	1.86483664031031e-05	0.000136500136500137	7.1571714858288e-05	5.33774586991913e-05	7.3813812040509e-05	0	5.64376552035518e-05	8.65288934396677e-05	4.40962474093455e-05	0	0.000155908949173683	5.78469370046856e-05	5.65219234410547e-05	9.46043959509318e-05	4.75172249940603e-05	0.00015579853832644	5.31500248033449e-05	1.79765585676278e-05	5.10067456421112e-05	6.98247399028439e-05	2.3295361893447e-05	4.3021855102392e-05	3.92891286980892e-05	2.9915041282757e-05	5.3812624441694e-05	8.34794223223975e-05	2.72264423207819e-05	0.000101013502138119	9.46754525486632e-05	3.94337316140226e-05	5.30870096087487e-05	3.17874058298102e-05
1263	0.000568379172061006	0.00035396911153753	0.000495499215459576	0.000341113980800156	0.000522154259286886	0.00039000039000039	0.000429430289149728	0.000320264752195148	0.00032478077297824	0.000454815799601162	0.000752502069380691	0.000403801502718449	0.000529154968912146	0.000359676944707844	0.00038111076464678	0.000424210871367694	0.000522827791829756	0.000252278389202485	0.000380137799952483	0.000269106566200215	0.000336616823754518	0.00041346084705544	0.000420805651547417	0.0004089734765738	0.000372725790295152	0.00043021855102392	0.000248831148421232	0.000314107933468948	0.000645751493300328	0.00035478754487019	0.000476462740613684	0.000269369339034984	0.000511247443762781	0.000473204779368272	0.000353913397391658	0.000381448869957723
1279	0.000221036344690391	0.000149039625910539	0.000433561813527129	0.000194922274742946	0.000130538564821722	0.000253500253500253	0.000143143429716576	0.00018682110544717	0.000132864861672916	0.000209914984431305	0.000150500413876138	0.000115371857919557	0.000235179986183176	0.000147140568289573	0.000311817898347365	0.000347081622028114	0.000240218174624482	0.000189208791901864	0.000190068899976241	0.000113308027873775	0.000283466798951173	0.000215718702811534	0.00011476517769475	0.000119699554119161	0.000291192023668088	0.000129065565307176	9.16746336288749e-05	0.000149575206413785	0.000107625248883388	0.000208698555805994	0.000204198317405865	0.000101013502138119	0.000340831629175187	9.85843290350566e-05	3.53913397391658e-05	0.000301980355383197
1298	0.000142094793015252	0.000149039625910539	0.000165166405153192	0.000259896366323928	5.59450992093093e-05	0.000156000156000156	0.00035785857429144	0.000133443646747978	8.85765744486108e-05	5.24787461078263e-05	7.52502069380691e-05	0.00018747926911928	0.000176384989637382	0.000212536376418272	0.00019055538232339	0.000134976186344266	0.000226087693764219	0.000157673993251553	6.33562999920805e-05	1.41635034842219e-05	8.85833746722415e-05	3.59531171352556e-05	7.65101184631668e-05	0.000329173773827693	0.000139772171360682	4.3021855102392e-05	0.000864360831357963	0.000119660165131028	0.000233188039247341	8.34794223223975e-05	8.16793269623458e-05	0.000101013502138119	0.000208285995607059	0.00029575298710517	0.000194652368565412	9.53622174894307e-05
1301	0.000110518172345196	0.000149039625910539	8.25832025765959e-05	3.2487045790491e-05	1.86483664031031e-05	9.75000975000975e-05	0	5.33774586991913e-05	7.3813812040509e-05	3.49858307385509e-05	3.76251034690345e-05	2.88429644798892e-05	0.000132288742228036	3.26979040643495e-05	8.66160828742681e-05	0.000192823123348952	5.65219234410547e-05	0.000126139194601242	3.16781499960402e-05	9.9144524389553e-05	0.000141733399475586	5.39296757028834e-05	8.92618048736945e-05	6.98247399028439e-05	5.82384047336175e-05	8.6043710204784e-05	7.85782573961785e-05	8.97451238482709e-05	0.000125562790363953	0.000166958844644795	0.000108905769283128	8.41779184484326e-05	1.89350905097326e-05	1.97168658070113e-05	0.000106174019217497	9.53622174894307e-05
1350	3.15766206700559e-05	7.45198129552695e-05	4.1291601288298e-05	0.000162435228952455	1.86483664031031e-05	5.85000585000585e-05	3.5785857429144e-05	0.000106754917398383	0.000103339336856713	6.99716614771018e-05	7.52502069380691e-05	0.000100950375679612	5.8794996545794e-05	6.53958081286989e-05	0.000103939299449122	9.6411561674476e-05	0.000127174327742373	0.000126139194601242	4.75172249940603e-05	8.49810209053311e-05	8.85833746722415e-05	0	0.000216778668978972	8.97746655893707e-05	3.49430428401705e-05	0	2.61927524653928e-05	2.9915041282757e-05	5.3812624441694e-05	6.26095667417981e-05	6.80661058019549e-05	0.000101013502138119	7.57403620389305e-05	0.000177451792263102	0	9.53622174894307e-05
1357	0	0	2.0645800644149e-05	0	1.86483664031031e-05	3.9000039000039e-05	0	0	4.42882872243054e-05	5.24787461078263e-05	1.88125517345173e-05	4.32644467198339e-05	0	3.26979040643495e-05	3.46464331497072e-05	5.78469370046856e-05	1.41304808602637e-05	6.30695973006212e-05	0	0	3.54333498688966e-05	1.79765585676278e-05	1.27516864105278e-05	1.99499256865268e-05	3.49430428401705e-05	0	3.92891286980892e-05	2.9915041282757e-05	3.58750829611293e-05	0	1.3613221160391e-05	8.41779184484326e-05	0	0	3.53913397391658e-05	3.17874058298102e-05
1372	0	0	0	0	0	1.95000195000195e-05	7.1571714858288e-05	2.66887293495957e-05	1.47627624081018e-05	3.49858307385509e-05	0	1.44214822399446e-05	0	0	0	1.92823123348952e-05	0	0	1.58390749980201e-05	0	1.77166749344483e-05	0	0	9.97496284326341e-06	0	0	0	0	5.3812624441694e-05	4.17397111611988e-05	0	0	0	3.94337316140226e-05	0	0
1375	0.000126306482680224	5.58898597164521e-05	0.000165166405153192	1.62435228952455e-05	7.45934656124124e-05	9.75000975000975e-05	0.000107357572287432	8.0066188048787e-05	0.000103339336856713	1.74929153692754e-05	5.64376552035518e-05	4.32644467198339e-05	0.000146987491364485	6.53958081286989e-05	3.46464331497072e-05	0.000154258498679162	5.65219234410547e-05	6.30695973006212e-05	4.75172249940603e-05	8.49810209053311e-05	5.31500248033449e-05	5.39296757028834e-05	0.000102013491284222	8.97746655893707e-05	9.31814475737881e-05	4.3021855102392e-05	5.23855049307857e-05	8.97451238482709e-05	0.000107625248883388	0.000104349277902997	8.16793269623458e-05	6.73423347587461e-05	5.68052715291979e-05	5.91505974210339e-05	7.07826794783316e-05	0.000111255920404336
1378	1.57883103350279e-05	1.86299532388174e-05	0	0	0	0	3.5785857429144e-05	0	0	1.74929153692754e-05	0	2.88429644798892e-05	0	0	1.73232165748536e-05	3.85646246697904e-05	0	9.46043959509318e-05	0	2.83270069684437e-05	0	0	1.27516864105278e-05	3.98998513730536e-05	1.16476809467235e-05	0	0	1.49575206413785e-05	0	0	2.72264423207819e-05	0	0	1.97168658070113e-05	1.76956698695829e-05	4.76811087447153e-05
1380	6.31532413401118e-05	7.45198129552695e-05	6.19374019324469e-05	0.000276139889219174	0.000111890198418619	0.000234000234000234	7.1571714858288e-05	2.66887293495957e-05	0.000191915911305323	6.99716614771018e-05	7.52502069380691e-05	2.88429644798892e-05	5.8794996545794e-05	0.000277932184546971	0.000103939299449122	3.85646246697904e-05	4.2391442580791e-05	6.30695973006212e-05	0.000110873524986141	0	5.31500248033449e-05	0.000125835909973395	5.10067456421112e-05	0.000109724591275898	8.15337666270646e-05	0.000344174840819136	0.00113938473224459	0.000134617685772406	3.58750829611293e-05	8.34794223223975e-05	0.000163358653924692	0.000101013502138119	0.000189350905097326	0	0.000141565358956663	0.000111255920404336
1386	0.000931510309766649	0.000521638690686886	0.000578082418036171	0.000828419667657522	0.000895121587348948	0.000936000936000936	0.00053678786143716	0.000533774586991913	0.000723375357996988	0.000524787461078263	0.000451501241628414	0.000591280771837729	0.000661443711140182	0.000801098649576562	0.000554342930395316	0.000771292493395808	0.000734785004733711	0.000819904764908076	0.000554367624930704	0.000424905104526656	0.000496066898164552	0.000665132667002229	0.000599329261294806	0.000917696581580234	0.000594031728282899	0.00064532782653588	0.000314313029584714	0.000478640660524112	0.000609876410339199	0.000480006678353786	0.000626208173377985	0.000589245429139028	0.000814208891918503	0.000670373437438385	0.000743218134522482	0.000540385899106774
